unit_index,task,band,dyad,ch1_index,ch2_index,ch1,ch2,observed_effect,observed_studentized,p_label_unadjusted,p_label_maxT,label_candidate
39,decision,delta,pair12,2,1,F3,C3,0.016989687457680702,0.6716009974479675,0.5076984603079384,1.0,False
40,decision,delta,pair12,2,2,F3,F3,-0.024064237251877785,-0.9954688549041748,0.32673465306938615,1.0,False
41,decision,delta,pair12,2,3,F3,Fz,-0.014646166935563087,-0.5654619336128235,0.5788842231553689,1.0,False
42,decision,delta,pair12,2,4,F3,F4,0.026252318173646927,1.0234044790267944,0.3083383323335333,1.0,False
43,decision,delta,pair12,2,5,F3,C4,0.0029785549268126488,0.12741409242153168,0.902619476104779,1.0,False
44,decision,delta,pair12,2,6,F3,P4,-0.016345204785466194,-0.6541085243225098,0.5168966206758648,1.0,False
45,decision,delta,pair12,2,7,F3,Cz,0.01949024200439453,0.8750226497650146,0.38132373525294944,1.0,False
46,decision,delta,pair12,2,8,F3,Pz,-0.03343917801976204,-1.4010674953460693,0.16876624675064986,1.0,False
47,decision,delta,pair12,2,9,F3,Fp1,-0.03713880851864815,-1.4031531810760498,0.15996800639872025,1.0,False
48,decision,delta,pair12,2,10,F3,Fp2,-0.04413491487503052,-1.9401981830596924,0.05438912217556489,1.0,False
49,decision,delta,pair12,2,11,F3,T3,-0.013496278785169125,-0.5677920579910278,0.5644871025794841,1.0,False
50,decision,delta,pair12,2,12,F3,T5,-0.029178347438573837,-1.2714288234710693,0.20575884823035392,1.0,False
51,decision,delta,pair12,2,13,F3,O1,0.010915854014456272,0.4187627136707306,0.6624675064987002,1.0,False
52,decision,delta,pair12,2,14,F3,O2,-0.014294175431132317,-0.5629345178604126,0.5748850229954009,1.0,False
53,decision,delta,pair12,2,15,F3,F7,-0.043387796729803085,-1.7028896808624268,0.08938212357528494,1.0,False
54,decision,delta,pair12,2,16,F3,F8,-0.021516235545277596,-0.8844042420387268,0.3743251349730054,1.0,False
55,decision,delta,pair12,2,17,F3,T6,-0.013802948407828808,-0.5272484421730042,0.5962807438512298,1.0,False
56,decision,delta,pair12,2,18,F3,T4,-0.030241725966334343,-1.1392422914505005,0.2551489702059588,1.0,False
57,decision,delta,pair12,3,0,Fz,P3,0.004512847866863012,0.20401951670646667,0.8424315136972605,1.0,False
58,decision,delta,pair12,3,1,Fz,C3,0.006341957487165928,0.23878870904445648,0.8102379524095181,1.0,False
59,decision,delta,pair12,3,2,Fz,F3,2.7230231353314593e-05,0.008865789510309696,0.9934013197360528,1.0,False
60,decision,delta,pair12,3,3,Fz,Fz,0.035096459090709686,1.3925466537475586,0.16316736652669467,1.0,False
61,decision,delta,pair12,3,4,Fz,F4,-0.004750803112983704,-0.19609425961971283,0.8344331133773245,1.0,False
62,decision,delta,pair12,3,5,Fz,C4,0.02179146185517311,0.831194281578064,0.41571685662867425,1.0,False
63,decision,delta,pair12,3,6,Fz,P4,0.024533014744520187,0.9880508780479431,0.3259348130373925,1.0,False
64,decision,delta,pair12,3,7,Fz,Cz,0.007824484258890152,0.33807969093322754,0.7264547090581883,1.0,False
65,decision,delta,pair12,3,8,Fz,Pz,0.0390583798289299,1.6318230628967285,0.10177964407118577,1.0,False
66,decision,delta,pair12,3,9,Fz,Fp1,-0.035213541239500046,-1.3836629390716553,0.16936612677464508,1.0,False
67,decision,delta,pair12,3,10,Fz,Fp2,-0.009478218853473663,-0.35731253027915955,0.7140571885622875,1.0,False
68,decision,delta,pair12,3,11,Fz,T3,-0.003053740831092,-0.12698043882846832,0.8962207558488302,1.0,False
69,decision,delta,pair12,3,12,Fz,T5,0.022408002987504005,0.927749514579773,0.3643271345730854,1.0,False
70,decision,delta,pair12,3,13,Fz,O1,0.005387810058891773,0.2426263391971588,0.8052389522095581,1.0,False
71,decision,delta,pair12,3,14,Fz,O2,0.044964663684368134,1.7911243438720703,0.07298540291941612,1.0,False
72,decision,delta,pair12,3,15,Fz,F7,-0.03415814787149429,-1.5365831851959229,0.1259748050389922,1.0,False
73,decision,delta,pair12,3,16,Fz,F8,-0.01877409964799881,-0.7325422167778015,0.47130573885222954,1.0,False
74,decision,delta,pair12,3,17,Fz,T6,0.027072705328464508,1.1022554636001587,0.26774645070985803,1.0,False
75,decision,delta,pair12,3,18,Fz,T4,-0.019524194300174713,-0.7921843528747559,0.41731653669266144,1.0,False
76,decision,delta,pair12,4,0,F4,P3,-0.004365502391010523,-0.16237248480319977,0.8692261547690462,1.0,False
77,decision,delta,pair12,4,1,F4,C3,0.005363859701901674,0.21626800298690796,0.8326334733053389,1.0,False
78,decision,delta,pair12,4,2,F4,F3,0.024286186322569847,1.102152705192566,0.2673465306938612,1.0,False
79,decision,delta,pair12,4,3,F4,Fz,-0.01817445643246174,-0.7271519899368286,0.46330733853229356,1.0,False
80,decision,delta,pair12,4,4,F4,F4,-0.0028703457210212946,-0.12215901911258698,0.9114177164567087,1.0,False
81,decision,delta,pair12,4,5,F4,C4,-0.007030983921140432,-0.28930050134658813,0.768246350729854,1.0,False
82,decision,delta,pair12,4,6,F4,P4,0.04014579579234123,1.7469165325164795,0.08418316336732654,1.0,False
83,decision,delta,pair12,4,7,F4,Cz,0.02025184966623783,0.8581767678260803,0.39392121575684863,1.0,False
84,decision,delta,pair12,4,8,F4,Pz,-0.048411186784505844,-1.9411132335662842,0.052789442111577684,1.0,False
85,decision,delta,pair12,4,9,F4,Fp1,0.003773396136239171,0.14968594908714294,0.8754249150169966,1.0,False
86,decision,delta,pair12,4,10,F4,Fp2,0.002194770611822605,0.0686788558959961,0.9472105578884223,1.0,False
87,decision,delta,pair12,4,11,F4,T3,-0.02770468033850193,-1.0258581638336182,0.29934013197360526,1.0,False
88,decision,delta,pair12,4,12,F4,T5,0.006744115147739649,0.28367188572883606,0.7864427114577085,1.0,False
89,decision,delta,pair12,4,13,F4,O1,-0.012089669704437256,-0.4943181574344635,0.6344731053789242,1.0,False
90,decision,delta,pair12,4,14,F4,O2,0.014896889217197895,0.55914705991745,0.5752849430113978,1.0,False
91,decision,delta,pair12,4,15,F4,F7,0.009465324692428112,0.369886189699173,0.714257148570286,1.0,False
92,decision,delta,pair12,4,16,F4,F8,-0.010439282283186913,-0.4383852183818817,0.6716656668666267,1.0,False
93,decision,delta,pair12,4,17,F4,T6,0.013312911614775658,0.48513635993003845,0.6304739052189562,1.0,False
94,decision,delta,pair12,4,18,F4,T4,-0.014973646029829979,-0.607464075088501,0.5486902619476105,1.0,False
95,decision,delta,pair12,5,0,C4,P3,-0.030792979523539543,-1.2419829368591309,0.21555688862227554,1.0,False
96,decision,delta,pair12,5,1,C4,C3,-0.0072074043564498425,-0.2967623770236969,0.7614477104579084,1.0,False
97,decision,delta,pair12,5,2,C4,F3,-0.01363985426723957,-0.5456593632698059,0.5896820635872826,1.0,False
98,decision,delta,pair12,5,3,C4,Fz,-0.01759820617735386,-0.6898497939109802,0.4881023795240952,1.0,False
99,decision,delta,pair12,5,4,C4,F4,0.002176787704229355,0.08732980489730835,0.9374125174965007,1.0,False
100,decision,delta,pair12,5,5,C4,C4,-0.02599448524415493,-1.1492435932159424,0.25154969006198763,1.0,False
101,decision,delta,pair12,5,6,C4,P4,0.015758782625198364,0.6451001763343811,0.5200959808038392,1.0,False
102,decision,delta,pair12,5,7,C4,Cz,-0.021901873871684074,-0.8738248348236084,0.3779244151169766,1.0,False
103,decision,delta,pair12,5,8,C4,Pz,-0.01657518930733204,-0.7168061137199402,0.47370525894821036,1.0,False
104,decision,delta,pair12,5,9,C4,Fp1,0.0016102659283205867,0.04097849875688553,0.9658068386322736,1.0,False
105,decision,delta,pair12,5,10,C4,Fp2,-0.0040542203933000565,-0.19205662608146667,0.8522295540891822,1.0,False
106,decision,delta,pair12,5,11,C4,T3,-0.006940975319594145,-0.28179240226745605,0.7834433113377325,1.0,False
107,decision,delta,pair12,5,12,C4,T5,-0.012226458638906479,-0.5011399984359741,0.6206758648270346,1.0,False
108,decision,delta,pair12,5,13,C4,O1,0.025544656440615654,1.0996373891830444,0.275744851029794,1.0,False
109,decision,delta,pair12,5,14,C4,O2,-0.020539263263344765,-0.8801894187927246,0.39232153569286143,1.0,False
110,decision,delta,pair12,5,15,C4,F7,0.014784709550440311,0.5902692675590515,0.5500899820035993,1.0,False
111,decision,delta,pair12,5,16,C4,F8,0.023309927433729172,0.8783632516860962,0.39392121575684863,1.0,False
112,decision,delta,pair12,5,17,C4,T6,0.00554516538977623,0.23906610906124115,0.8120375924815036,1.0,False
113,decision,delta,pair12,5,18,C4,T4,-0.004056647419929504,-0.19470307230949402,0.8430313937212558,1.0,False
114,decision,delta,pair12,6,0,P4,P3,0.005784224718809128,0.2260579764842987,0.8202359528094381,1.0,False
115,decision,delta,pair12,6,1,P4,C3,0.014655597507953644,0.5567744970321655,0.5772845430913818,1.0,False
116,decision,delta,pair12,6,2,P4,F3,0.023328959941864014,0.906866192817688,0.3709258148370326,1.0,False
117,decision,delta,pair12,6,3,P4,Fz,0.020088203251361847,0.7320560812950134,0.46030793841231754,1.0,False
118,decision,delta,pair12,6,4,P4,F4,-0.006304879207164049,-0.24614837765693665,0.8120375924815036,1.0,False
119,decision,delta,pair12,6,5,P4,C4,0.004342317581176758,0.1870381087064743,0.8448310337932413,1.0,False
120,decision,delta,pair12,6,6,P4,P4,0.01215778011828661,0.4997807443141937,0.6182763447310538,1.0,False
121,decision,delta,pair12,6,7,P4,Cz,0.021947136148810387,0.8340955972671509,0.41811637672465507,1.0,False
122,decision,delta,pair12,6,8,P4,Pz,-0.017618026584386826,-0.7254498600959778,0.47250549890022,1.0,False
123,decision,delta,pair12,6,9,P4,Fp1,0.03226768225431442,1.3269352912902832,0.1925614877024595,1.0,False
124,decision,delta,pair12,6,10,P4,Fp2,-0.03240901231765747,-1.3854038715362549,0.16996600679864027,1.0,False
125,decision,delta,pair12,6,11,P4,T3,0.036314211785793304,1.4932210445404053,0.13857228554289142,1.0,False
126,decision,delta,pair12,6,12,P4,T5,0.004577841144055128,0.20172880589962006,0.8460307938412317,1.0,False
127,decision,delta,pair12,6,13,P4,O1,0.006573893595486879,0.27812105417251587,0.7840431913617276,1.0,False
128,decision,delta,pair12,6,14,P4,O2,0.01271047443151474,0.5365885496139526,0.5962807438512298,1.0,False
129,decision,delta,pair12,6,15,P4,F7,0.0027840561233460903,0.1388404667377472,0.9010197960407919,1.0,False
130,decision,delta,pair12,6,16,P4,F8,-0.028002751991152763,-1.1566218137741089,0.2509498100379924,1.0,False
131,decision,delta,pair12,6,17,P4,T6,0.03860921412706375,1.4239482879638672,0.15256948610277946,1.0,False
132,decision,delta,pair12,6,18,P4,T4,-0.019801955670118332,-0.7780864834785461,0.4481103779244151,1.0,False
133,decision,delta,pair12,7,0,Cz,P3,0.029410528019070625,1.2500935792922974,0.21455708858228353,1.0,False
134,decision,delta,pair12,7,1,Cz,C3,-0.03301723301410675,-1.3506814241409302,0.18316336732653468,1.0,False
135,decision,delta,pair12,7,2,Cz,F3,0.0003139686305075884,0.01928260736167431,0.9846030793841232,1.0,False
136,decision,delta,pair12,7,3,Cz,Fz,0.00023174261150415987,0.03831885755062103,0.9712057588482303,1.0,False
137,decision,delta,pair12,7,4,Cz,F4,-0.03226763382554054,-1.3588582277297974,0.1739652069586083,1.0,False
138,decision,delta,pair12,7,5,Cz,C4,0.014095614664256573,0.5464994311332703,0.5896820635872826,1.0,False
139,decision,delta,pair12,7,6,Cz,P4,0.0038166905287653208,0.19517092406749725,0.8480303939212157,1.0,False
140,decision,delta,pair12,7,7,Cz,Cz,0.024858839809894562,1.0308036804199219,0.2985402919416117,1.0,False
141,decision,delta,pair12,7,8,Cz,Pz,0.026454923674464226,1.1046100854873657,0.27294541091781643,1.0,False
142,decision,delta,pair12,7,9,Cz,Fp1,0.04141803830862045,1.6056939363479614,0.11197760447910418,1.0,False
143,decision,delta,pair12,7,10,Cz,Fp2,-0.009605394676327705,-0.4169068932533264,0.6762647470505899,1.0,False
144,decision,delta,pair12,7,11,Cz,T3,0.03319571539759636,1.3396369218826294,0.1847630473905219,1.0,False
145,decision,delta,pair12,7,12,Cz,T5,-0.025221604853868484,-1.0585782527923584,0.2887422515496901,1.0,False
146,decision,delta,pair12,7,13,Cz,O1,-0.016827557235956192,-0.6743290424346924,0.503499300139972,1.0,False
147,decision,delta,pair12,7,14,Cz,O2,0.0063182516023516655,0.2641163766384125,0.7982403519296141,1.0,False
148,decision,delta,pair12,7,15,Cz,F7,0.025532545521855354,1.1191917657852173,0.266746650669866,1.0,False
149,decision,delta,pair12,7,16,Cz,F8,-0.03125089779496193,-1.2779122591018677,0.1975604879024195,1.0,False
150,decision,delta,pair12,7,17,Cz,T6,-0.017831802368164062,-0.7638049721717834,0.4413117376524695,1.0,False
151,decision,delta,pair12,7,18,Cz,T4,0.0020438064821064472,0.0730796754360199,0.9418116376724655,1.0,False
152,decision,delta,pair12,8,0,Pz,P3,-0.014267911203205585,-0.5559780597686768,0.5850829834033193,1.0,False
153,decision,delta,pair12,8,1,Pz,C3,0.004514272790402174,0.18968871235847473,0.8514297140571886,1.0,False
154,decision,delta,pair12,8,2,Pz,F3,0.01213741209357977,0.5319575667381287,0.6026794641071785,1.0,False
155,decision,delta,pair12,8,3,Pz,Fz,0.06090804189443588,2.3948283195495605,0.016196760647870425,1.0,False
156,decision,delta,pair12,8,4,Pz,F4,-0.022642508149147034,-1.0089571475982666,0.3151369726054789,1.0,False
157,decision,delta,pair12,8,5,Pz,C4,-0.029430951923131943,-1.2091513872146606,0.22615476904619075,1.0,False
158,decision,delta,pair12,8,6,Pz,P4,0.01636608876287937,0.6232705116271973,0.5338932213557288,1.0,False
159,decision,delta,pair12,8,7,Pz,Cz,0.007256467826664448,0.2995153069496155,0.7598480303939212,1.0,False
160,decision,delta,pair12,8,8,Pz,Pz,-0.0466933399438858,-1.8039171695709229,0.07258548290341932,1.0,False
161,decision,delta,pair12,8,9,Pz,Fp1,-0.006130521651357412,-0.2488125115633011,0.8094381123775245,1.0,False
162,decision,delta,pair12,8,10,Pz,Fp2,-0.01253218948841095,-0.46897104382514954,0.6484703059388123,1.0,False
163,decision,delta,pair12,8,11,Pz,T3,-0.014776893891394138,-0.6107491254806519,0.5290941811637673,1.0,False
164,decision,delta,pair12,8,12,Pz,T5,0.010817648842930794,0.41319048404693604,0.6862627474505099,1.0,False
165,decision,delta,pair12,8,13,Pz,O1,0.002446637488901615,0.10420417785644531,0.9174165166966607,1.0,False
166,decision,delta,pair12,8,14,Pz,O2,-0.007821642793715,-0.3516720235347748,0.7268546290741852,1.0,False
167,decision,delta,pair12,8,15,Pz,F7,-0.0024063203018158674,-0.0869063213467598,0.9306138772245551,1.0,False
168,decision,delta,pair12,8,16,Pz,F8,0.008531196042895317,0.31823626160621643,0.7456508698260348,1.0,False
169,decision,delta,pair12,8,17,Pz,T6,0.004699210170656443,0.2222410887479782,0.8292341531693661,1.0,False
170,decision,delta,pair12,8,18,Pz,T4,-0.01530824601650238,-0.7504268884658813,0.45710857828434315,1.0,False
171,decision,delta,pair12,9,0,Fp1,P3,0.002077884040772915,0.075107641518116,0.9380123975204959,1.0,False
172,decision,delta,pair12,9,1,Fp1,C3,0.021775323897600174,0.8463383913040161,0.39532093581283745,1.0,False
173,decision,delta,pair12,9,2,Fp1,F3,-0.001868463004939258,-0.07610908150672913,0.9426114777044591,1.0,False
174,decision,delta,pair12,9,3,Fp1,Fz,-0.007710898295044899,-0.3453921675682068,0.732253549290142,1.0,False
175,decision,delta,pair12,9,4,Fp1,F4,-0.004423526581376791,-0.1596798151731491,0.8750249950009998,1.0,False
176,decision,delta,pair12,9,5,Fp1,C4,-0.010768378153443336,-0.43207550048828125,0.6622675464907019,1.0,False
177,decision,delta,pair12,9,6,Fp1,P4,0.06430934369564056,2.653318405151367,0.008598280343931213,1.0,False
178,decision,delta,pair12,9,7,Fp1,Cz,0.01990160159766674,0.8890703916549683,0.3709258148370326,1.0,False
179,decision,delta,pair12,9,8,Fp1,Pz,-0.062061555683612823,-2.586932897567749,0.010797840431913617,1.0,False
180,decision,delta,pair12,9,9,Fp1,Fp1,-0.013190002180635929,-0.5635960102081299,0.5720855828834233,1.0,False
181,decision,delta,pair12,9,10,Fp1,Fp2,0.011474560014903545,0.4710673987865448,0.6354729054189162,1.0,False
182,decision,delta,pair12,9,11,Fp1,T3,0.014844694174826145,0.61697918176651,0.5296940611877624,1.0,False
183,decision,delta,pair12,9,12,Fp1,T5,0.002658901968970895,0.10536684095859528,0.912617476504699,1.0,False
184,decision,delta,pair12,9,13,Fp1,O1,-0.00023077336663845927,-0.005361160263419151,0.9968006398720256,1.0,False
185,decision,delta,pair12,9,14,Fp1,O2,-0.06454899162054062,-2.5893712043762207,0.008198360327934412,1.0,False
186,decision,delta,pair12,9,15,Fp1,F7,-0.030929431319236755,-1.2601823806762695,0.20635872825434912,1.0,False
187,decision,delta,pair12,9,16,Fp1,F8,-0.007291790097951889,-0.2889402210712433,0.7658468306338733,1.0,False
188,decision,delta,pair12,9,17,Fp1,T6,0.0034312906209379435,0.11537758260965347,0.914617076584683,1.0,False
189,decision,delta,pair12,9,18,Fp1,T4,-0.004269242752343416,-0.18906797468662262,0.848630273945211,1.0,False
190,decision,delta,pair12,10,0,Fp2,P3,0.013156927190721035,0.5411747097969055,0.5822835432913417,1.0,False
191,decision,delta,pair12,10,1,Fp2,C3,0.03249248489737511,1.2905935049057007,0.19876024795040992,1.0,False
192,decision,delta,pair12,10,2,Fp2,F3,0.01209097821265459,0.48572367429733276,0.6324735052989402,1.0,False
193,decision,delta,pair12,10,3,Fp2,Fz,-0.04622386023402214,-1.8325825929641724,0.06858628274345131,1.0,False
194,decision,delta,pair12,10,4,Fp2,F4,-0.01452932320535183,-0.5911065936088562,0.5470905818836233,1.0,False
195,decision,delta,pair12,10,5,Fp2,C4,-0.008178586140275002,-0.3366071283817291,0.7418516296740651,1.0,False
196,decision,delta,pair12,10,6,Fp2,P4,0.020287074148654938,0.8210235238075256,0.41311737652469505,1.0,False
197,decision,delta,pair12,10,7,Fp2,Cz,-0.03485209122300148,-1.424781084060669,0.15736852629474105,1.0,False
198,decision,delta,pair12,10,8,Fp2,Pz,0.010084616020321846,0.3979857265949249,0.6978604279144172,1.0,False
199,decision,delta,pair12,10,9,Fp2,Fp1,0.01317129097878933,0.5405354499816895,0.5986802639472105,1.0,False
200,decision,delta,pair12,10,10,Fp2,Fp2,-0.0006020007422193885,-0.018119938671588898,0.9848030393921215,1.0,False
201,decision,delta,pair12,10,11,Fp2,T3,-0.03776189312338829,-1.5984032154083252,0.10777844431113777,1.0,False
202,decision,delta,pair12,10,12,Fp2,T5,0.01769549772143364,0.7335845232009888,0.4621075784843031,1.0,False
203,decision,delta,pair12,10,13,Fp2,O1,-0.017804216593503952,-0.6810542345046997,0.5056988602279544,1.0,False
204,decision,delta,pair12,10,14,Fp2,O2,0.011786006391048431,0.5385589003562927,0.5812837432513497,1.0,False
205,decision,delta,pair12,10,15,Fp2,F7,-0.028711434453725815,-1.1721433401107788,0.2435512897420516,1.0,False
206,decision,delta,pair12,10,16,Fp2,F8,0.025169888511300087,1.1112290620803833,0.26914617076584685,1.0,False
207,decision,delta,pair12,10,17,Fp2,T6,0.02339724265038967,0.9283087849617004,0.352129574085183,1.0,False
208,decision,delta,pair12,10,18,Fp2,T4,0.004185766912996769,0.15937359631061554,0.870625874825035,1.0,False
209,decision,delta,pair12,11,0,T3,P3,-0.06230982393026352,-2.5321478843688965,0.013997200559888023,1.0,False
210,decision,delta,pair12,11,1,T3,C3,-0.022834738716483116,-0.8638865351676941,0.39272145570885825,1.0,False
211,decision,delta,pair12,11,2,T3,F3,0.0384782999753952,1.6188304424285889,0.10317936412717456,1.0,False
212,decision,delta,pair12,11,3,T3,Fz,0.006735421251505613,0.27251511812210083,0.7834433113377325,1.0,False
213,decision,delta,pair12,11,4,T3,F4,-0.04802414029836655,-1.8334897756576538,0.06598680263947211,1.0,False
214,decision,delta,pair12,11,5,T3,C4,-0.011838041245937347,-0.5172562599182129,0.6068786242751449,1.0,False
215,decision,delta,pair12,11,6,T3,P4,0.0069280872121453285,0.29423242807388306,0.7798440311937612,1.0,False
216,decision,delta,pair12,11,7,T3,Cz,0.0370890237390995,1.5250260829925537,0.13017396520695862,1.0,False
217,decision,delta,pair12,11,8,T3,Pz,-0.009825577028095722,-0.3924916982650757,0.6924615076984603,1.0,False
218,decision,delta,pair12,11,9,T3,Fp1,-0.004236053209751844,-0.19778238236904144,0.8386322735452909,1.0,False
219,decision,delta,pair12,11,10,T3,Fp2,-0.02913259156048298,-1.20225989818573,0.22895420915816836,1.0,False
220,decision,delta,pair12,11,11,T3,T3,-0.0293805580586195,-1.1914618015289307,0.23515296940611877,1.0,False
221,decision,delta,pair12,11,12,T3,T5,-0.0085832504555583,-0.37379923462867737,0.7150569886022795,1.0,False
222,decision,delta,pair12,11,13,T3,O1,-0.034710731357336044,-1.429520606994629,0.15416916616676665,1.0,False
223,decision,delta,pair12,11,14,T3,O2,-0.013215329498052597,-0.5542302131652832,0.5850829834033193,1.0,False
224,decision,delta,pair12,11,15,T3,F7,0.026176003739237785,1.0772532224655151,0.28414317136572687,1.0,False
225,decision,delta,pair12,11,16,T3,F8,-0.003048858605325222,-0.13324035704135895,0.8986202759448111,1.0,False
226,decision,delta,pair12,11,17,T3,T6,-0.0065574380569159985,-0.28593921661376953,0.7744451109778044,1.0,False
227,decision,delta,pair12,11,18,T3,T4,-0.004557543899863958,-0.19713766872882843,0.8468306338732253,1.0,False
228,decision,delta,pair12,12,0,T5,P3,-0.0013644264545291662,-0.07602856308221817,0.9360127974405119,1.0,False
229,decision,delta,pair12,12,1,T5,C3,0.007143921218812466,0.29656079411506653,0.7730453909218157,1.0,False
230,decision,delta,pair12,12,2,T5,F3,-0.009000415913760662,-0.346278578042984,0.7284543091381723,1.0,False
231,decision,delta,pair12,12,3,T5,Fz,0.02613060735166073,1.020607590675354,0.3073385322935413,1.0,False
232,decision,delta,pair12,12,4,T5,F4,0.01096288114786148,0.4831708073616028,0.6252749450109978,1.0,False
233,decision,delta,pair12,12,5,T5,C4,0.006086699198931456,0.2473374903202057,0.7968406318736253,1.0,False
234,decision,delta,pair12,12,6,T5,P4,0.04840690642595291,1.9875938892364502,0.04859028194361128,1.0,False
235,decision,delta,pair12,12,7,T5,Cz,0.005102945026010275,0.2214631587266922,0.8320335932813437,1.0,False
236,decision,delta,pair12,12,8,T5,Pz,0.03424705192446709,1.342684268951416,0.17816436712657469,1.0,False
237,decision,delta,pair12,12,9,T5,Fp1,-0.022661631926894188,-0.9594611525535583,0.33733253349330133,1.0,False
238,decision,delta,pair12,12,10,T5,Fp2,-0.0215567909181118,-0.8834996223449707,0.3757248550289942,1.0,False
239,decision,delta,pair12,12,11,T5,T3,-0.03241770341992378,-1.351247787475586,0.1803639272145571,1.0,False
240,decision,delta,pair12,12,12,T5,T5,0.02264336869120598,0.938849687576294,0.352129574085183,1.0,False
241,decision,delta,pair12,12,13,T5,O1,0.011435030959546566,0.4374580383300781,0.6668666266746651,1.0,False
242,decision,delta,pair12,12,14,T5,O2,0.00565343489870429,0.2347421497106552,0.8132373525294941,1.0,False
243,decision,delta,pair12,12,15,T5,F7,-0.02302057109773159,-0.9253484010696411,0.3599280143971206,1.0,False
244,decision,delta,pair12,12,16,T5,F8,-0.015414134599268436,-0.6487049460411072,0.5144971005798841,1.0,False
245,decision,delta,pair12,12,17,T5,T6,-0.013292673975229263,-0.5259931683540344,0.5962807438512298,1.0,False
246,decision,delta,pair12,12,18,T5,T4,0.03112875483930111,1.2895721197128296,0.19896020795840832,1.0,False
247,decision,delta,pair12,13,0,O1,P3,0.05041127651929855,2.034963369369507,0.041191761647670466,1.0,False
248,decision,delta,pair12,13,1,O1,C3,0.01806885562837124,0.6835415959358215,0.5008998200359928,1.0,False
249,decision,delta,pair12,13,2,O1,F3,-0.004699680954217911,-0.21004441380500793,0.8436312737452509,1.0,False
250,decision,delta,pair12,13,3,O1,Fz,-0.006805131211876869,-0.2557930052280426,0.7988402319536093,1.0,False
251,decision,delta,pair12,13,4,O1,F4,-0.00562294851988554,-0.22681933641433716,0.8260347930413917,1.0,False
252,decision,delta,pair12,13,5,O1,C4,-0.03169979155063629,-1.2656466960906982,0.20915816836632672,1.0,False
253,decision,delta,pair12,13,6,O1,P4,0.0037801514845341444,0.16445881128311157,0.8790241951609679,1.0,False
254,decision,delta,pair12,13,7,O1,Cz,0.047340068966150284,1.912662148475647,0.05358928214357129,1.0,False
255,decision,delta,pair12,13,8,O1,Pz,-0.0010720706777647138,-0.046063415706157684,0.9626074785042992,1.0,False
256,decision,delta,pair12,13,9,O1,Fp1,-0.017952021211385727,-0.7522209882736206,0.4631073785242951,1.0,False
257,decision,delta,pair12,13,10,O1,Fp2,-0.016479846090078354,-0.637197732925415,0.5128974205158968,1.0,False
258,decision,delta,pair12,13,11,O1,T3,0.03500223904848099,1.3211272954940796,0.1879624075184963,1.0,False
259,decision,delta,pair12,13,12,O1,T5,-0.023812564089894295,-0.9541422724723816,0.3447310537892421,1.0,False
260,decision,delta,pair12,13,13,O1,O1,0.011396736837923527,0.4885736107826233,0.626874625074985,1.0,False
261,decision,delta,pair12,13,14,O1,O2,0.0030770020093768835,0.14498905837535858,0.8862227554489103,1.0,False
262,decision,delta,pair12,13,15,O1,F7,-0.03745352849364281,-1.445007562637329,0.14517096580683864,1.0,False
263,decision,delta,pair12,13,16,O1,F8,-0.009445630013942719,-0.3883870840072632,0.6998600279944012,1.0,False
264,decision,delta,pair12,13,17,O1,T6,-0.003011108608916402,-0.1492745280265808,0.8798240351929614,1.0,False
265,decision,delta,pair12,13,18,O1,T4,0.04413028433918953,1.7438970804214478,0.08378324335132974,1.0,False
266,decision,delta,pair12,14,0,O2,P3,0.007752828299999237,0.2811570167541504,0.7780443911217756,1.0,False
267,decision,delta,pair12,14,1,O2,C3,0.0062562027014791965,0.2489580512046814,0.8098380323935213,1.0,False
268,decision,delta,pair12,14,2,O2,F3,-0.020240481942892075,-0.8220095038414001,0.42491501699660067,1.0,False
269,decision,delta,pair12,14,3,O2,Fz,-0.03710855543613434,-1.4689748287200928,0.14517096580683864,1.0,False
270,decision,delta,pair12,14,4,O2,F4,-0.0017588582122698426,-0.053022339940071106,0.9582083583283343,1.0,False
271,decision,delta,pair12,14,5,O2,C4,0.0053531876765191555,0.23359064757823944,0.8144371125774845,1.0,False
272,decision,delta,pair12,14,6,O2,P4,0.019121279940009117,0.7739664316177368,0.4375124975004999,1.0,False
273,decision,delta,pair12,14,7,O2,Cz,-0.006769707892090082,-0.2839835286140442,0.7736452709458108,1.0,False
274,decision,delta,pair12,14,8,O2,Pz,-0.01982004940509796,-0.8601304292678833,0.3867226554689062,1.0,False
275,decision,delta,pair12,14,9,O2,Fp1,-0.0017025840934365988,-0.05102066695690155,0.9574085182963408,1.0,False
276,decision,delta,pair12,14,10,O2,Fp2,0.010183523409068584,0.4249131679534912,0.6878624275144971,1.0,False
277,decision,delta,pair12,14,11,O2,T3,-0.011341029778122902,-0.4429977238178253,0.6470705858828234,1.0,False
278,decision,delta,pair12,14,12,O2,T5,0.01159345731139183,0.46917763352394104,0.6306738652269546,1.0,False
279,decision,delta,pair12,14,13,O2,O1,0.008486749604344368,0.35898545384407043,0.7260547890421916,1.0,False
280,decision,delta,pair12,14,14,O2,O2,0.02192608267068863,0.8903996348381042,0.383123375324935,1.0,False
281,decision,delta,pair12,14,15,O2,F7,-0.011074038222432137,-0.4446116089820862,0.6668666266746651,1.0,False
282,decision,delta,pair12,14,16,O2,F8,0.01366086769849062,0.5606056451797485,0.5794841031793642,1.0,False
